,Subject,Session,Run,overall_gaze_entropy_LX,psd_max_LX,psd_freq_of_max_LX,overall_gaze_entropy_LY,psd_max_LY,psd_freq_of_max_LY,overall_gaze_entropy_LZ,psd_max_LZ,psd_freq_of_max_LZ,overall_gaze_entropy_RX,psd_max_RX,psd_freq_of_max_RX,overall_gaze_entropy_RY,psd_max_RY,psd_freq_of_max_RY,overall_gaze_entropy_RZ,psd_max_RZ,psd_freq_of_max_RZ,eyes_closed_fraction_L,eyes_closed_fraction_R,pupil_diam_mean_L,pupil_diam_stdev_L,pupil_diam_skew_L,pupil_diam_kurt_L,pupil_diam_mean_R,pupil_diam_stdev_R,pupil_diam_skew_R,pupil_diam_kurt_R,fix_dur_mean,fix_dur_stdev,fix_dur_skew,fix_dur_kurt,fix_density_mean,fix_density_stdev,fix_density_skew,fix_density_kurt,sac_main_seq_mean,sac_main_seq_stdev,sac_peak_vel_mean,sac_peak_vel_stdev
77,sub-cp012,ses-20210723,level-02B_run-010,17.714253814907185,1.2042005305292048e-05,85.4665690924887,17.162688884738422,1.9783702508796412e-05,85.4665690924887,14.324751093240248,0.00012622001087063653,85.4665690924887,17.844124613994737,1.1133620379129673e-05,85.4665690924887,17.20015987351342,1.8653437983268315e-05,85.4665690924887,14.420688400628407,0.00011724986703404175,85.4665690924887,0.023315187759093702,0.026820254961184627,3.4291708402310044,1.0128123692725397,-3.7253983594575804,13.627258352744569,3.226155099826929,0.9457361172651094,-3.7832575268928066,14.261065910639942,2.175652714529059e-06,1.6446218326890618e-06,2.6615903424939718,15.434704560921983,0.019984352065106386,0.07238954606267417,4.1973890187964695,16.84261181714333,6.997395895063289e-07,2.845144841914629e-08,0.06151240733476975,0.1742397081850286
78,sub-cp012,ses-20210723,level-03B_run-002,17.665845014455364,1.3622064811143197e-05,85.45315049984643,17.640852249913635,1.5377790186109852e-05,85.45315049984643,14.870878245644908,8.646331337562044e-05,85.45315049984643,17.91117189093001,1.0836296487189726e-05,85.45315049984643,17.655030202066406,1.484594684018016e-05,85.45315049984643,14.95889718725128,8.016976751848232e-05,85.45315049984643,0.020046526080639608,0.021507814533941363,3.8874116704578348,0.9493727934258068,-4.623414130983268,21.03840490793707,3.593273180942491,0.8674510609672403,-4.76885187784071,22.489981718796667,2.352885715663433e-06,2.1374225037214502e-06,4.551605394975138,39.57952941469343,0.020732115130970893,0.07741407384974251,4.214843690077206,16.40880974571723,6.939403122392058e-07,2.613455692796572e-08,0.06320100241393663,0.17315692518410553
79,sub-cp012,ses-20210723,level-03B_run-005,18.137372778603297,9.382146410658126e-06,85.43338161120228,17.279933017156615,1.875630023600062e-05,85.43338161120228,14.714974424301936,9.417687460422131e-05,85.43338161120228,18.178251046629196,8.826152673788015e-06,85.43338161120228,17.242004998114126,1.82722153857673e-05,85.43338161120228,14.763800779939428,9.083545214683144e-05,85.43338161120228,0.020643542232459004,0.021408436178624222,3.510476544173087,0.8819971322036302,-4.637022948910444,20.935174784066447,3.2919058079299734,0.8305862449385768,-4.666938918478456,21.343037973352654,2.652297351388453e-06,1.963026520021871e-06,2.3681137406329995,9.870262192360718,0.01932298568363972,0.07229182873274252,4.268650228335304,16.84664926592695,6.205551761035886e-07,3.660322219855134e-08,0.06470710303669143,0.18020987688997073
80,sub-cp012,ses-20210723,level-03B_run-011,17.576151651816566,1.3446580176429238e-05,85.47172163311244,17.24859621337488,1.8905338851959522e-05,85.47172163311244,14.995954963665728,8.033486241097837e-05,85.47172163311244,17.62243495760565,1.2687231277306697e-05,85.47172163311244,17.25518007914093,1.8062831835333695e-05,85.47172163311244,15.055694948321104,7.722225521816994e-05,85.47172163311244,0.015349458888457724,0.01666019919803389,3.314795752282604,0.7982366904190062,-4.7396943519865475,22.948253024329254,3.082542575422853,0.7438039829966011,-4.808392314483862,23.72788017032684,2.421389375193953e-06,1.7758081141898823e-06,2.3041164746738447,10.236892520282412,0.016339119709358915,0.06676091511702668,4.895553913849698,23.243182237598226,7.035907707133033e-07,2.035651933595082e-08,0.05435933768108739,0.15411231150010052
81,sub-cp012,ses-20210723,level-04B_run-004,17.97732302173527,1.0364531690455622e-05,85.35718272172197,17.728529411974918,1.3706198056745011e-05,85.35718272172197,15.36768319319276,6.141657900083672e-05,85.35718272172197,17.839895123578852,1.119784483123467e-05,85.35718272172197,17.652495943455808,1.401654347914031e-05,85.35718272172197,15.451027353579162,5.74366906250173e-05,85.35718272172197,0.013818223394611546,0.01515757838085049,3.599229342837368,0.7434293320326486,-5.30850485787047,30.340334666856137,3.3830301888754435,0.6942010797989331,-5.382549255380651,31.57928239524837,2.8420435733365135e-06,2.4864012708826204e-06,3.3162605987250307,18.31921884680929,0.014064287342989347,0.058736738372905835,5.337997608835038,27.43181081106202,4.915571836498709e-07,2.5808064548550245e-08,0.05495354929235029,0.15876711162994248
82,sub-cp012,ses-20210723,level-04B_run-006,18.01381538400715,1.0153176234931753e-05,85.3968060492926,17.44888518638551,1.646656544290862e-05,85.3968060492926,15.149446564383469,7.253752542906672e-05,85.3968060492926,17.930248648929158,1.058579692379843e-05,85.3968060492926,17.407845356845492,1.6343850504312325e-05,85.3968060492926,15.242104049947146,6.842941080237383e-05,85.3968060492926,0.015175377030658884,0.0161853570022425,3.509738378487069,0.7923208035623429,-4.9046281447646045,25.324609445264947,3.2937794512364698,0.7444401405076895,-4.923178396854363,25.849929153671148,2.834417887907209e-06,2.2587542516362857e-06,2.515231995237479,10.44797505495908,0.01578965360586528,0.061586768478480665,4.718180664035902,20.792700532149258,5.307080895326804e-07,2.6938174750317556e-08,0.05950220878135219,0.16693247645885861
83,sub-cp012,ses-20210723,level-04B_run-009,17.67709461379131,1.2394763517680814e-05,85.34474151631989,17.5403994274157,1.489142872945526e-05,85.34474151631989,15.689542342097013,5.070166191866528e-05,85.34474151631989,17.713159631313534,1.1844567621116094e-05,85.34474151631989,17.580796126632798,1.4043797698073567e-05,85.34474151631989,15.743519562767244,4.8648872188806196e-05,85.34474151631989,0.008203365935324699,0.01060886421711164,3.388135090860798,0.6602080389804105,-5.392627457532691,33.52570086784317,3.1351412079451695,0.6145610769099201,-5.427561442575746,34.26772033631837,2.5659183300036707e-06,2.0274784223525456e-06,3.100134533642786,20.7576321877321,0.010816168978368486,0.050099257938360564,6.308871986687787,40.511689451425376,6.284422308504161e-07,3.586744962630646e-08,0.04722233152168654,0.1361983895507314
84,sub-cp013,ses-20210319,level-01B_run-001,18.069329089606338,9.969185384565001e-06,85.07811535980245,17.521164929785304,1.6293814669307273e-05,85.07811535980245,17.70390654947959,1.5249896878966467e-05,85.07811535980245,18.212782007715646,9.552619997482659e-06,85.07811535980245,17.46086277971939,1.679886508846108e-05,85.07811535980245,17.88699001771196,1.1695109542666735e-05,170.1562307196049,0.0017404566455838156,0.02796393486744718,3.5149233630553436,0.47918077149308935,-6.989942586992252,62.86844882973624,3.4741441008252485,0.42519078702158936,-6.101779367998608,60.65053541296591,1.4448464088425413e-06,1.0682523600912483e-06,3.34182529822357,18.062027351218234,0.008501710727587678,0.036549359554068066,8.740650913689983,77.14063919634751,1.4669129088988353e-06,1.3986818155312502e-07,0.041910544515893114,0.10728246651568796
85,sub-cp013,ses-20210319,level-01B_run-007,18.44675508135345,7.861687792548365e-06,85.1217079087989,16.856416394353925,2.3888539887105548e-05,85.1217079087989,15.81401998795589,5.7293703639010795e-05,85.1217079087989,18.157757067217258,9.99628827674672e-06,85.1217079087989,16.575856516306015,2.9114148404158943e-05,85.1217079087989,15.755385763290848,5.506088864306092e-05,85.1217079087989,0.011993749736053043,0.01804341399552346,3.122773567462945,0.7442199238551709,-4.4936486227809604,22.184837670528182,3.004698344282647,0.7305624934036216,-3.916864270576644,18.978410724102623,1.319211614490659e-06,8.945978273961307e-07,2.6086716593734014,9.320529932894328,0.015751282942673136,0.061684854589042666,4.969303707308572,24.26705215300435,9.009251060130919e-07,9.172557917829286e-08,0.04822719794038011,0.13571080333541025
86,sub-cp013,ses-20210319,level-01B_run-012,17.837028519940322,1.2355659520742417e-05,85.18513059785478,17.281632282723237,2.1552991611891957e-05,85.18513059785478,15.143902191089424,9.203175556645757e-05,85.18513059785478,17.578590574510358,1.4446404586543811e-05,85.18513059785478,17.068873289071572,2.3807992139481747e-05,85.18513059785478,15.183307131279346,8.41685150347747e-05,85.18513059785478,0.02068336407083507,0.07858885121066096,2.9130000234097,0.8270733387956434,-4.034289429117742,16.376286379099877,2.794058887703262,0.7786097439653837,-4.012848776129226,16.892725103702062,1.4027543202455104e-06,9.086097230151321e-07,2.338372047528775,9.079248840730374,0.021244177188079427,0.07077798847692092,4.0950495759983045,15.564908983740164,1.1366633075122515e-06,1.5845769904484173e-07,0.06293840658373663,0.16472299682351865
87,sub-cp013,ses-20210319,level-02B_run-003,17.64427524755426,1.3436583009209572e-05,84.98065876243999,17.649746246662747,1.526010972803959e-05,84.98065876243999,17.24466824156876,2.0963346920381185e-05,84.98065876243999,17.730583895893297,1.3064795546149326e-05,84.98065876243999,17.660845666767404,1.4792316204300735e-05,84.98065876243999,17.520996781420294,1.7834334124026812e-05,84.98065876243999,0.0027824574751372207,0.004901907505026901,3.32381936377996,0.5408834315126889,-5.749152428155238,42.87843980003779,3.2978052549236243,0.5316011440458392,-4.611020996347983,33.88964208046766,1.432472582757004e-06,1.0545956188883343e-06,2.8975954529800703,12.824386885877022,0.009559838584196102,0.04017810457278407,7.313782017870367,52.8767573043515,1.1464979281232796e-06,1.365810779851107e-07,0.04390459611417536,0.1196306542889214
88,sub-cp013,ses-20210319,level-02B_run-008,17.416997111165262,1.4698196398717194e-05,85.24228179759066,17.40518682959755,1.7346369822348407e-05,85.24228179759066,17.145206262923185,2.536919292109732e-05,85.24228179759066,17.153397759943562,1.878536916995776e-05,85.24228179759066,17.139914030278977,2.065394831409907e-05,85.24228179759066,17.203976141822732,2.205066495195174e-05,85.24228179759066,0.004130563060964626,0.007422590763688314,3.325918136322297,0.5240255966841972,-6.4270898438295925,50.34955263546116,3.290061047093543,0.5075853876057927,-5.582611816919065,44.72553682900236,1.156857257188609e-06,6.925511473085352e-07,2.5217675167642493,9.446770592931747,0.01072785873148367,0.047987142835349335,6.606515279723107,43.53876798908131,1.1577248432500883e-06,1.1803734649566856e-07,0.04070519192111999,0.10484833073227627
89,sub-cp013,ses-20210319,level-02B_run-010,16.69844562312067,2.365842667501511e-05,85.0006957507888,17.25848648399886,1.955721174111508e-05,85.0006957507888,17.139996015531782,2.475615935055112e-05,85.0006957507888,16.57531368338848,2.724417880391544e-05,85.0006957507888,17.091783447929583,2.1793061505522155e-05,85.0006957507888,17.068653999399025,2.4209682722599176e-05,85.0006957507888,0.004278644842025124,0.005778454510848877,3.1699107902767905,0.5302440250592902,-6.207819567259833,45.957840316644955,3.0873195080998554,0.5144462608854592,-5.40096412071567,40.24784845612325,1.2324912537190115e-06,7.907698832177196e-07,2.6202985261456866,10.337896642854828,0.011851708430428869,0.05252727893216735,6.721941783383113,45.63120454047555,1.3697840502360843e-06,1.180229987532598e-07,0.04631743386969961,0.12309978327761925
90,sub-cp013,ses-20210319,level-03B_run-002,15.821787697352578,4.213430260807446e-05,84.72576496737756,17.43189677215099,1.7608086586037075e-05,84.72576496737756,15.302195348419282,7.471411271731124e-05,84.72576496737756,15.832753657691708,4.4442895912869214e-05,84.72576496737756,17.50454548479881,1.7471162185737506e-05,84.72576496737756,15.42647085234347,6.590454934587213e-05,84.72576496737756,0.01937175316793708,0.025926105743554886,2.841685177730392,0.8313154688544763,-3.961920799248356,15.506350679285745,2.760047804066676,0.8124159506483452,-3.8600146471101575,15.100615771117322,1.3935177897413572e-06,9.44674506628375e-07,2.7047655646894735,11.899319714877965,0.015727224173912577,0.057745945418740105,4.983685054828677,24.066629707495352,9.198412003838513e-07,1.3621911901737176e-07,0.055196160371305786,0.15374401010287275
91,sub-cp013,ses-20210319,level-03B_run-005,17.55402523135127,1.4333771472823646e-05,85.1618013645209,17.240799929089484,2.124360759081256e-05,85.1618013645209,16.373403337546957,4.514947179055004e-05,85.1618013645209,17.419055240892686,1.6922703719594667e-05,85.1618013645209,17.071713110509894,2.474086362523086e-05,85.1618013645209,16.30320192492164,4.082328796515311e-05,85.1618013645209,0.008473996279405451,0.01995308815569257,3.1397138981009616,0.6745077631367974,-5.022449849732551,27.856149468124176,3.0405667589260923,0.6471147285079681,-4.365116923405208,24.068847354684554,1.359510955868666e-06,9.104377771709151e-07,2.7372524500015323,12.158443442034729,0.013419724525105384,0.05474427052408217,5.875366317740304,34.333948299885044,1.3197412084916268e-06,1.139980308251536e-07,0.05955499757703543,0.15718463385101672
92,sub-cp013,ses-20210319,level-03B_run-011,18.1631757460094,8.826237796405117e-06,85.22362598081563,17.517346706183684,1.6493917202095842e-05,85.22362598081563,16.202503009080974,4.3168897580231756e-05,85.22362598081563,18.02966146216562,1.0361529382520611e-05,85.22362598081563,17.12963136842567,2.109196390815211e-05,85.22362598081563,16.374567925117272,3.726604584448958e-05,85.22362598081563,0.011191601227356872,0.0162717767089592,3.180994867495551,0.5936965335506049,-6.19234125885279,40.73756282627236,3.0768140597424987,0.5505467774809278,-6.005960715098755,41.67217720402053,1.3146325193702667e-06,9.1033075736798e-07,3.0543248692642533,15.201831505717351,0.013867889512267024,0.06309689563978166,6.194522998331779,37.93200738119356,1.152948290196475e-06,1.1411736406916171e-07,0.043084336861914575,0.11006088755442867
93,sub-cp013,ses-20210319,level-04B_run-004,17.562501772485906,1.4097179770740326e-05,85.19225870637264,17.844960585197676,1.5168952157164631e-05,85.19225870637264,17.46434581330453,2.260791533732338e-05,85.19225870637264,17.229604999002078,1.827866993437898e-05,85.19225870637264,18.07812420260322,1.371593758235202e-05,85.19225870637264,17.73793308964241,1.7886691579507157e-05,85.19225870637264,0.005062960788151628,0.011939714229790566,3.085397970443868,0.5508522802179179,-5.650448590933413,39.4433056620658,3.035570039050394,0.5148658168367041,-4.128683494208076,30.759309628688783,1.3127869213790153e-06,8.859980213482043e-07,2.6550601073348528,10.547554177989698,0.011261340693325753,0.048148711547207644,6.800590902568037,45.644275408083075,1.6592077313530536e-06,2.4997631042427073e-07,0.06142122873262167,0.16745796493419385
94,sub-cp013,ses-20210319,level-04B_run-006,17.426339226725524,1.4711915063114415e-05,85.02419930326002,17.975815825020337,1.308087795449691e-05,85.02419930326002,17.59574657353148,1.8384758599857416e-05,85.02419930326002,17.1936253734808,1.7584151096848222e-05,85.02419930326002,17.415806297979827,1.6914452325025794e-05,85.02419930326002,17.62219138025564,1.6268238481035278e-05,85.02419930326002,0.007448431090906399,0.025499400275429063,3.199058434538542,0.5059892879210863,-6.158466579051476,47.946678125585244,3.1416390265316374,0.5754574538218846,-5.035473934533204,33.41118206179696,1.184699305437441e-06,7.306173730990153e-07,2.434957482404143,7.317089757495005,0.0068600716705759105,0.03062017853582503,9.226671136056465,86.93638189188222,1.3278091450470764e-06,2.3534947148214014e-07,0.04621596159948046,0.1264526967640032
95,sub-cp013,ses-20210319,level-04B_run-009,16.325965266203742,2.972470124890841e-05,85.07796780636964,17.341162900862837,1.8078046713805264e-05,85.07796780636964,17.86898664902697,1.5029228605319155e-05,170.15593561273928,16.180339489933434,3.3355892340455706e-05,85.07796780636964,17.026885294679946,2.33653737513831e-05,85.07796780636964,18.364752749391247,1.0797899609610558e-05,170.15593561273928,0.0018261737413203661,0.005924447370097467,2.9264551682397606,0.508897256590405,-4.5960137530765435,32.24323592961954,2.808162536355402,0.4655622655406289,-3.1738718232913063,22.61539046287665,1.2646159209675135e-06,8.563037093273044e-07,3.2376315806426366,18.018443277627025,0.010129292323353306,0.046945644912729644,8.006068269865487,65.2996094628571,1.9614179374665387e-06,3.4668820707748964e-07,0.06036039532996799,0.1739053066268334
96,sub-cp014,ses-20211112,level-01B_run-001,17.473787705802806,1.3501906922743691e-05,85.26402529485516,17.515044210469863,1.3484299629865729e-05,85.26402529485516,18.037262606188822,1.037865615217229e-05,170.52805058971032,17.287117596601835,1.5430554636955385e-05,85.26402529485516,17.336722990986075,1.5005366652462079e-05,85.26402529485516,18.053240259363164,9.669610820276258e-06,170.52805058971032,0.003575494688508548,0.008204819390472247,3.8071350267646618,0.5192001006593774,-4.515887560941837,39.64953811190013,3.8996559639613437,0.5049673568974457,-4.655307417760925,43.07165679350652,1.5720897454910984e-06,1.2969518268748622e-06,3.4847273963822913,19.933749042177865,0.006362396969514389,0.04106948757281367,9.897569259562074,98.12106295900415,9.312345027328934e-07,7.724627935982895e-08,0.022818095468007733,0.07459668702442081
97,sub-cp014,ses-20211112,level-01B_run-007,17.95215136349078,1.0283168333865084e-05,85.20134574351987,16.989456330224076,2.261145183378932e-05,85.20134574351987,17.124399519169163,2.1777998434028076e-05,85.20134574351987,18.240175236856384,8.984689378312708e-06,85.20134574351987,17.109416562691507,2.100045635861512e-05,85.20134574351987,17.03050926938204,2.087153484421396e-05,85.20134574351987,0.014125881019271527,0.023066686381783233,3.1818531930402556,0.6208236878399406,-4.043566765020293,26.084508487739097,3.2827460618079973,0.636353363913924,-4.178498119964804,26.89406458586824,1.8384016084252592e-06,1.619758448907365e-06,3.126998048075685,14.35749687136057,0.011202274230892146,0.0535786146403691,6.738728154261949,45.737447247241846,8.828915347942331e-07,7.002280877539631e-08,0.032864056927483704,0.10447846767655769
98,sub-cp014,ses-20211112,level-01B_run-012,17.633758005199823,1.2910523252080286e-05,85.23356994372614,17.46199211152779,1.7438939563595543e-05,85.23356994372614,16.563832450852875,3.2433014830322225e-05,85.23356994372614,17.824329985395465,1.203281793431466e-05,85.23356994372614,17.90973357029,1.5590032685925413e-05,85.23356994372614,16.223060316454063,3.875193518426156e-05,85.23356994372614,0.04573605035309807,0.15030157302916722,3.1184271632660936,0.8961669656040381,-3.2677223415088097,12.997644634816673,3.218918916541541,0.97298599368343,-3.0583266356583754,11.224075054025226,1.6763997576880654e-06,1.6455740700745534e-06,9.77694336059232,203.62778175709118,0.010964703388091388,0.05177192452918187,6.811005912146406,46.65485598441962,8.606382342933972e-07,6.95324010538527e-08,0.036346422699441536,0.11385167233357144
99,sub-cp014,ses-20211112,level-02B_run-003,17.74651434835203,1.177494188342352e-05,85.26787404737439,17.20717059072761,1.698551839214965e-05,85.26787404737439,17.568821020034378,1.579528756254478e-05,85.26787404737439,17.842150015629922,1.0949472131580764e-05,85.26787404737439,17.162124506889267,1.703915607271716e-05,85.26787404737439,17.449718459780208,1.617837638081881e-05,85.26787404737439,0.022708943118900256,0.01542323271682691,3.5054776349506316,0.6141630339282498,-5.2261571289149025,35.82188572152835,3.681139573590024,0.6251572463315842,-5.422681294511854,38.17083434350165,1.4215160690533008e-06,1.091824042324385e-06,3.2168838406262585,17.816975357559166,0.00765329182503895,0.045719910787181815,8.727432124798536,76.30335083364176,8.966333219585511e-07,8.915884116405675e-08,0.027246690820537853,0.08713896495437026
100,sub-cp014,ses-20211112,level-02B_run-008,17.831871880256163,1.1220253262103576e-05,85.11208252562383,17.532809121267338,1.5973633340224057e-05,85.11208252562383,16.7400222413647,3.0421487041107696e-05,85.11208252562383,18.009695991492745,1.0322142099458455e-05,85.11208252562383,17.6743840990643,1.4517516848199766e-05,85.11208252562383,16.73708608739615,3.030099401907548e-05,85.11208252562383,0.02907857776463631,0.025622782377291542,3.504102404620928,0.713509239861475,-4.861475324470488,28.220215171604714,3.624908647475195,0.7382399661189493,-4.7638171651560475,27.44059683044015,1.8032969482397435e-06,1.4462547465337792e-06,2.5940547120040396,9.832513351810785,0.008796929285991106,0.043058621376098456,8.273180830500221,69.13857875157926,6.929550314457652e-07,9.910545645663242e-08,0.03049122814315244,0.09256124448974609
101,sub-cp014,ses-20211112,level-02B_run-010,17.64447899124986,1.283956423068077e-05,85.20562000440383,17.96547639099489,1.2308633960758873e-05,85.20562000440383,17.072607268164436,2.5920088736681983e-05,85.20562000440383,17.74678137164703,1.214635111467101e-05,85.20562000440383,18.311788431515634,1.032520103058022e-05,85.20562000440383,16.97490237178333,2.7125337282794096e-05,85.20562000440383,0.029709898082252318,0.07784232670760563,3.313473373827931,0.7643263860005222,-4.4565823713836865,22.68616394351571,3.4336833222119134,0.8079246422720876,-4.331036241974823,21.28573146230148,1.6321657072354362e-06,1.9195132822308145e-06,19.61905537998238,617.854306780209,0.009610959540929356,0.047443408476710386,7.919926239394158,62.80462426387102,1.0517900039114977e-06,1.0333574686766095e-07,0.03327340806142684,0.10062791232960222
102,sub-cp014,ses-20211112,level-03B_run-002,17.854085027961506,1.0802678819253494e-05,85.24835350284835,17.53520882216886,1.4123094107224414e-05,85.24835350284835,17.14054180807183,2.1205624954929757e-05,85.24835350284835,17.922320912884643,1.0182752050027044e-05,85.24835350284835,17.44271121371273,1.4278846007786995e-05,85.24835350284835,17.183859579060957,2.0490570359860838e-05,85.24835350284835,0.023792966858853043,0.020588882531578714,3.5789936904299453,0.6964575714487797,-5.667670122514346,34.68522314108895,3.7396587277302404,0.7131172816698242,-5.757166408329204,35.7004842980405,1.5222013757864062e-06,1.1969786718847858e-06,3.5371904381705335,22.92302326091748,0.005767236636964942,0.04046055457418146,11.292036639295716,127.1873069890569,8.328358223739537e-07,5.130040525700158e-08,0.020391035840066934,0.04943021940719358
103,sub-cp014,ses-20211112,level-03B_run-005,17.988550580753447,1.0675139337146945e-05,85.18241371508105,17.658650009103635,1.3416450010674917e-05,85.18241371508105,18.19467150161715,1.1389983562388682e-05,85.18241371508105,17.87906516970833,1.0948003347053408e-05,85.18241371508105,17.727433586278845,1.3063382409075484e-05,85.18241371508105,17.85893117351258,1.3147299200372302e-05,85.18241371508105,0.03881858086746149,0.019473438230253933,3.4038036343603966,0.5658749363704516,-6.289499971859174,46.54430577893993,3.571569707851309,0.6036867427616786,-6.200339444050479,44.58861229804992,1.4874852772047067e-06,1.062109517576958e-06,2.3149328161169964,7.35404820308792,0.005477806600486171,0.03311662636776836,11.23196603454933,127.767636994427,1.0069368470193987e-06,1.0401543314995972e-07,0.033102785580454944,0.09720915875181266
104,sub-cp014,ses-20211112,level-03B_run-011,17.916501395625602,1.0808251316639756e-05,85.27200699547474,18.10902385472595,1.1046772540102972e-05,85.27200699547474,17.81392567589377,1.5059383454625561e-05,85.27200699547474,18.17216943744878,9.239259099742616e-06,85.27200699547474,18.390831313737543,9.743712087081212e-06,85.27200699547474,17.54556093871475,1.8164903797073756e-05,85.27200699547474,0.014421252371916509,0.03747176289870787,3.2403744296436443,0.6137569168820798,-5.573555225245874,36.24368331419573,3.392792945504027,0.6845578476293506,-5.160764654046841,30.829250750571894,1.6704478106874834e-06,1.29731899549871e-06,2.692755510088067,11.151963278925013,0.00746286569962973,0.038474262811620114,9.870529614718572,99.73389219354577,9.973842710770709e-07,9.323559660363408e-08,0.03393336822825964,0.0977293545743453
105,sub-cp014,ses-20211112,level-04B_run-004,17.469571163584966,1.4009225763151918e-05,85.16576413485129,18.12485673753378,9.200761704601552e-06,85.16576413485129,18.025362768398363,1.1681061061700554e-05,85.16576413485129,17.50481098627458,1.3546168661120989e-05,85.16576413485129,18.135243538362086,9.043247270193768e-06,85.16576413485129,18.058327649477015,1.0911526027810589e-05,85.16576413485129,0.00828486114227523,0.006636518977510054,3.5549963778225786,0.5314147909456083,-5.9785260391363,49.5669057919486,3.7252048987762216,0.5311711625411639,-6.023616006774007,52.25826414185286,1.4110495686451148e-06,9.436564245835561e-07,2.5984626688886214,11.261450274932097,0.0056307007818270334,0.0346425292969904,11.254606543869516,128.8038497474165,1.0224463563306242e-06,7.041028984904904e-08,0.02492187769818407,0.06874106422057784
106,sub-cp014,ses-20211112,level-04B_run-006,17.520467099060983,1.4650182511647506e-05,85.12394345500223,18.298805804289277,8.652761963889285e-06,85.12394345500223,18.49577222561458,9.926214696763886e-06,85.12394345500223,17.53288072094791,1.4228460651528031e-05,85.12394345500223,18.402628632835068,8.390051637795796e-06,85.12394345500223,18.66208263800555,8.479865711908662e-06,85.12394345500223,0.024099237310423426,0.01241343034978522,3.4903809179648975,0.3921116761098209,-6.035454158300019,68.46745258927439,3.635254657752384,0.42382777118375076,-6.052471780949739,65.77119786885989,1.3969690270127086e-06,1.025516626024423e-06,3.129910999526486,15.529559459235546,0.003483371622747147,0.018008487179120975,23.400384276212627,573.057720719423,1.3146605336503428e-06,1.4140154389547203e-07,0.02937561180612148,0.06918015050937235
107,sub-cp014,ses-20211112,level-04B_run-009,17.520830830225425,1.3716433438462843e-05,85.14702387688195,18.41352297670187,8.509515813446392e-06,85.14702387688195,17.647811175285533,1.7500231707123735e-05,85.14702387688195,17.72806425652463,1.2959619845002119e-05,85.14702387688195,18.733583362319205,7.580820765609055e-06,85.14702387688195,17.54768048923935,1.995471368421158e-05,85.14702387688195,0.01353494016458062,0.011497612783786417,3.392218399517538,0.5587349680020286,-5.934523060365974,44.68866330571041,3.4961453880518274,0.6160155180643857,-5.564600369024151,38.60728544543934,1.7532747148013696e-06,1.3700269246766708e-06,2.7193267697239563,11.034883481110901,0.006270355763126684,0.03479583181182693,11.407185566892714,132.30674670829742,8.283984134995302e-07,8.409098067242204e-08,0.029071373414076968,0.0895358701703247
108,sub-cp015,ses-20210504,level-01B_run-001,20.404398232013072,2.297751007238507e-06,85.02898111734636,16.203078540042068,3.988260194224903e-05,85.02898111734636,14.650352733380508,0.00010217996551809775,85.02898111734636,19.361491111512606,4.798726090343179e-06,85.02898111734636,16.203859130995568,3.666938348449992e-05,85.02898111734636,14.6631984288242,9.936629168460758e-05,85.02898111734636,0.024561503525074586,0.024057921441194913,3.0012094723744047,0.8508961675027261,-4.21208204313752,17.01775926832044,3.165812971300943,0.8835080598917084,-4.151304455708164,16.844874497794752,1.8132756192388076e-06,1.601575110692585e-06,4.168890987272406,33.26159899093835,0.021737513796371764,0.07597890182271681,4.027040739061004,14.885748830846122,7.977639401272001e-07,9.271997879428675e-08,0.04944815690974365,0.1324219482895639
109,sub-cp015,ses-20210504,level-01B_run-007,19.279676419277667,5.483766780822761e-06,85.04717547025884,17.481996916810676,2.057667016800475e-05,85.04717547025884,14.02167177788094,0.00017101795973218414,85.04717547025884,19.59893854283423,4.782407623989658e-06,85.04717547025884,17.79643988394595,1.68228473095497e-05,85.04717547025884,14.059133676434998,0.00015948173440897962,85.04717547025884,0.2525226851028137,0.04011725931762533,3.01806115231082,1.0569477182464717,-3.417098364930324,10.14828482444969,3.2128013658220964,1.0655734364526048,-3.5040576719243606,11.079864859830861,1.5897981379216967e-06,1.2446305084733695e-06,2.231669781347096,7.062321409836162,0.018047106282154526,0.08326341768243314,5.198789998064999,25.458636603443672,6.579381143837335e-07,3.7309289906773516e-08,0.030073088601994435,0.08137654034874978
110,sub-cp015,ses-20210504,level-01B_run-012,20.18786566455964,3.015489305774862e-06,85.10353022626232,17.485678375788552,1.9449781965966577e-05,85.10353022626232,14.40994133355443,0.00013513530399537248,85.10353022626232,20.459588349553385,2.9816714306565447e-06,85.10353022626232,17.77968896932086,1.5130663928552092e-05,85.10353022626232,14.420829282219058,0.00012645203538635876,85.10353022626232,0.08763414610796787,0.08474300429841944,3.05413933263723,0.9320670376550895,-3.93837334238877,14.285693526640767,3.2425918259922817,0.9484918832511461,-3.985447541836031,15.05776850878997,1.6020565702439212e-06,1.1545597462849542e-06,2.5265358769768835,10.944270781477297,0.01601562305141746,0.07199414838332717,5.311601581580736,27.060303584907814,8.839445511256465e-07,6.365495229985875e-08,0.04797907424988985,0.1431972209213643
